CLIENTE;MED QTDE PED;MED R$;REGIÃO;VENDEDOR;CIDADE;BAIRRO;ENDEREÇO;LATITUDE;LONGITUDE;ROTA HOJE;DIA HOJE;ORDEM HOJE;ROTA ORIGINAL;AÇÃO;NOVA ROTA;VISITAR QUANTAS X
64866;2,166666667;369,19;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;DOS INDUSTRIARIOS;RUA AUGUSTO SETTE;-27,23276;-52,04092;2 - ROTA2;2;14;5;MANTER;5;1 VISITA
70886;1,333333333;36,20125;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;NAZARÉ;PREFEITO JOSÉ L CASTRO;0;0;2 - ROTA2;2;15;5;NÃO CONTABILIZADOS;5;1 VISITA
4042;0,666666667;46,61;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;SÃO CRISTÓVÃO;RUA TRANCREDO NEVES;-27,22045;-51,96415;2 - ROTA2;2;16;5;MANTER;5;1 VISITA
79394;1,833333333;423,55;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;VILA JACOB BIEZUS;RODOVIA BR 153;-27,25239;-51,9523;2 - ROTA2;2;17;5;MANTER;5;2 VISITAS
70863;1,333333333;641,80375;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;SÃO CRISTÓVÃO;RUA TANCREDO DE ALMEIDA NEVES;-27,22519;-52,01682;2 - ROTA2;2;18;5;MANTER;5;2 VISITAS
79826;1;220,13;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA JOSÉ VENÂNCIO FINGER;-27,2325;-52,03199;2 - ROTA2;2;19;5;MANTER;5;1 VISITA
63997;1;52,56833333;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;VISTA ALEGRE;RUA GASPARINO KOWACIC;-27,22297;-52,02392;2 - ROTA2;2;20;5;MANTER;5;1 VISITA
63920;0,666666667;61,79;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;NAZARE;RUA PREF JOSE LUIZ DE CASTRO;-27,23278;-52,03468;2 - ROTA2;2;21;5;MANTER;5;1 VISITA
79270;1,833333333;661,6781818;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;XANXERÊ;CENTRO;RUA RUI BARBOSA;-26,87942;-52,4043;2 - ROTA2;2;26;5;MANTER;5;2 VISITAS
63841;2;143,5383333;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;TRAVESSA LAMONATO, 86;-27,22882;-52,02839;2 - ROTA2;3;1;5;MANTER;5;1 VISITA
5854;1,5;255,7866667;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;29 DE JULHO,185;-27,23398;-52,02875;2 - ROTA2;3;2;5;MANTER;5;1 VISITA
63722;1;64,49666667;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA VINTE E NOVE DE JULHO;-27,23533;-52,03119;2 - ROTA2;3;3;5;MANTER;5;1 VISITA
3837;2;119,5458333;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;MARCELINO RAMOS,67;-27,23618;-52,03131;2 - ROTA2;3;4;5;MANTER;5;1 VISITA
68073;2,5;405,716;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA ROMANO ANSELMO FONTANA;-27,23267;-52,03024;2 - ROTA2;3;5;5;MANTER;5;2 VISITAS
4021;1;25,48666667;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;MARECHAL DEODORO,1474;-27,23237;-52,03256;2 - ROTA2;3;6;5;MANTER;5;1 VISITA
67177;1,166666667;296,7085714;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA MARECHAL DEODORO;-27,23333;-52,03175;2 - ROTA2;3;7;5;MANTER;5;1 VISITA
80058;0,333333333;54,485;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA MARECHAL DEODORO;-27,23203;-52,0236;2 - ROTA2;3;8;5;MANTER;5;1 VISITA
72793;1,666666667;343,543;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;GRUTA;RUA FRANCISCO CASAGRANDE;-27,22872;-52,04907;2 - ROTA2;3;9;5;MANTER;5;1 VISITA
4023;2;395,645;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;INDUSTRIARIOS;OTTO TRAMONTINI,321;-27,23526;-52,04188;2 - ROTA2;3;10;5;MANTER;5;1 VISITA
6137;1,666666667;214,707;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;GRUTA;RUA NOSSA SENHORA DE LURDES,123;-27,23597;-52,05142;2 - ROTA2;3;11;5;MANTER;5;1 VISITA
6136;1;137,7666667;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;GRUTA;RUA LUIZ OLIVO,82;-27,23079;-52,04909;2 - ROTA2;3;12;5;MANTER;5;1 VISITA
12073;1,333333333;35,82375;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;SANTA RITA;SAO JOAO,55-SL 01;-27,24511;-52,0567;2 - ROTA2;3;13;5;MANTER;5;1 VISITA
4797;2;47,61083333;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;FLAMENGO;29 DE JULHO,2647;-27,24389;-52,05075;2 - ROTA2;3;14;5;MANTER;5;1 VISITA
72172;1,333333333;223,94625;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA 29 DE JULHO;-27,23515;-52,03134;2 - ROTA2;3;15;5;MANTER;5;1 VISITA
12074;2;44,68583333;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;ITAIBA;29 DE JULHO,2240-SL 01;-27,24233;-52,04755;2 - ROTA2;3;16;5;MANTER;5;1 VISITA
12019;2,333333333;48,35714286;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;IMPERIAL;MARCELINO RAMOS,98-SL 02;-27,23636;-52,03139;2 - ROTA2;3;17;5;MANTER;5;1 VISITA
79171;1,666666667;128,294;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA JOSE VENANCIO FINGER;-27,2325;-52,03199;2 - ROTA2;3;18;5;MANTER;5;1 VISITA
79772;1,666666667;36,36;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;IMPERIAL;RUA MARCELINO RAMOS;-27,23595;-52,0313;2 - ROTA2;3;19;5;MANTER;5;1 VISITA
75753;0,833333333;18,266;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CATARINA FONTANA;RUA MANSUETO FAVERO;-27,24207;-52,03795;2 - ROTA2;3;20;5;MANTER;5;1 VISITA
75930;1,166666667;32,83;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;DOS INDUSTRIARIOS;RUA AGUSTO SETTE;-27,23226;-52,03894;2 - ROTA2;3;21;5;MANTER;5;1 VISITA
67761;1,666666667;27,284;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;NAZARÃ?;RUA 29 DE JULHO;-27,23503;-52,03292;2 - ROTA2;4;1;5;MANTER;5;1 VISITA
13660;1,666666667;74,084;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;NAZARE;RUA 29 DE JULHO,966-SL 01;-27,23693;-52,03625;2 - ROTA2;4;2;5;MANTER;5;1 VISITA
5339;1;20,45833333;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;ITAIBA;29 DE JULHO;-27,23894;-52,03948;2 - ROTA2;4;3;5;MANTER;5;1 VISITA
79303;1,166666667;24,11857143;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;ITAIBA;RUA 29 DE JULHO;-27,23981;-52,03795;2 - ROTA2;4;4;5;MANTER;5;1 VISITA
65007;1,666666667;45,219;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;VILA ITAIBA;RUA CARAJAS;-27,23859;-52,03698;2 - ROTA2;4;5;5;MANTER;5;1 VISITA
73431;1,5;64,74444444;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;NAZARE;RUA 29 DE JULHO;-27,24104;-52,04327;2 - ROTA2;4;6;5;MANTER;5;1 VISITA
4917;1,833333333;100,2990909;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;FONTANA;R TUPIS,420;-27,24203;-52,03915;2 - ROTA2;4;7;5;MANTER;5;1 VISITA
4638;1,333333333;279,675;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;ITATIBA;RUA 29 DE JULHO;-27,22751;-51,98112;2 - ROTA2;4;8;5;MANTER;5;1 VISITA
80115;0,5;315,59;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;ITAÍBA;RUA YANOMÂNIS;-27,24134;-52,04255;2 - ROTA2;4;9;5;MANTER;5;1 VISITA
75003;1,5;42,24888889;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA 29 DE JULHO;-27,23515;-52,03134;2 - ROTA2;4;10;5;MANTER;5;1 VISITA
6117;0,833333333;25,948;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;ITAIBA;29 DE JULHO,1138;-27,23824;-52,03761;2 - ROTA2;4;11;5;MANTER;5;1 VISITA
5406;2,333333333;799,1107143;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;NAZARE;RUA 29 DE JULHO,1003;-27,2372;-52,0366;2 - ROTA2;4;12;5;MANTER;5;2 VISITAS
67179;1,666666667;225,6;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA MARECHAL DEODORO;-27,23332;-52,0323;2 - ROTA2;4;13;5;MANTER;5;1 VISITA
11969;1,5;28,85666667;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;VISTA ALEGRE;ANITA GARIBALDI,1402;-27,21876;-52,02322;2 - ROTA2;4;14;5;MANTER;5;1 VISITA
73791;1,833333333;24,64545455;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA DOUTOR MARURI;-27,23171;-52,03091;2 - ROTA2;4;15;5;MANTER;5;1 VISITA
74191;1,666666667;61,347;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;SUNTI;RUA JOAO SUZIN;-27,2388;-52,03645;2 - ROTA2;4;16;5;MANTER;5;1 VISITA
75174;1,5;1414,265556;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;VILA JACOB BIEZUS;BR-153;-27,2506;-51,95203;2 - ROTA2;4;17;5;MANTER;5;2 VISITAS
75322;1,833333333;46,38090909;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;SANTA RITA;RUA JOSE ALBIERO;-27,24929;-52,05439;2 - ROTA2;4;18;5;MANTER;5;1 VISITA
76807;1,833333333;237,5163636;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA 29 DE JULHO;-27,23529;-52,03098;2 - ROTA2;4;19;5;MANTER;5;1 VISITA
79314;1,5;45,11333333;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA 29 DE JULHO;-27,23663;-52,03545;2 - ROTA2;4;20;5;MANTER;5;1 VISITA
67423;1,333333333;46,10875;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;ARVOREDO;RUA OLÃ?MPIO LUIZ MALACRNE;-27,21388;-52,03401;2 - ROTA2;5;1;5;MANTER;5;1 VISITA
62750;2;75,91166667;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;IRANI;ALTO IRANI;RODOVIA: BR 153;-27,02248;-51,88428;2 - ROTA2;5;1;29;TRANSFERIR (Absorção);5;1 VISITA
4879;1,666666667;185,308;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;JARDIN;RUA LEONIDAS FAVERO,755;-27,22068;-52,02739;2 - ROTA2;5;2;5;MANTER;5;1 VISITA
69779;1,833333333;52,2;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;VISTA ALEGRE;RUA MÁRIO DALFOVO;-27,22307;-52,02558;2 - ROTA2;5;3;5;MANTER;5;1 VISITA
77134;1,166666667;207,6242857;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;IRANI;CENTRO;RUA MONGE JOAO MARIA;-27,02122;-51,88436;2 - ROTA2;5;3;29;TRANSFERIR (Absorção);5;1 VISITA
12615;2,833333333;106,9647059;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;VISTA ALEGRE;RUA MARIO DALFOVO,185;-27,22429;-52,02535;2 - ROTA2;5;4;5;MANTER;5;1 VISITA
78026;1,166666667;164,6242857;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;IRANI;ALTO IRANI;RUA MONGE JOAO MARIA;-27,01948;-51,88349;2 - ROTA2;5;4;29;TRANSFERIR (Absorção);5;1 VISITA
65065;1;34,63666667;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;VISTA ALEGRE;RUA MARIO DALFOVO;-27,22452;-52,02547;2 - ROTA2;5;5;5;MANTER;5;1 VISITA
78280;1,666666667;138,131;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;IRANI;ALTO IRANI;MONGE JOAO MARIA;-27,01692;-51,88156;2 - ROTA2;5;5;29;TRANSFERIR (Absorção);5;1 VISITA
79320;1;16,48166667;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;SANTA CRUZ;RUA AMANTINO FURLANETTO;-27,22327;-52,03831;2 - ROTA2;5;6;5;MANTER;5;1 VISITA
77054;1,166666667;187,6514286;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;IRANI;ALTO IRANI;RUA GABRIEL FABRICIO;-27,01687;-51,88128;2 - ROTA2;5;6;29;TRANSFERIR (Absorção);5;1 VISITA
79319;1,5;42,29555556;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;SANTA CRUZ;RUA VALENTINO SIMONATO;-27,22209;-52,03757;2 - ROTA2;5;7;5;MANTER;5;1 VISITA
69085;1;21,685;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;VISTA ALEGRE;RUA ITA;-27,22437;-52,02599;2 - ROTA2;5;8;5;MANTER;5;1 VISITA
65755;0,833333333;503,348;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;IRANI;BR 153;RODOVIA BR 153, S/N;-27,02834;-51,88284;2 - ROTA2;5;8;29;TRANSFERIR (Absorção);5;2 VISITAS
79371;1,166666667;20,30142857;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;NAZARE;RUA PREFEITO JOSE LUIZ DE CASTRO;-27,23192;-52,03631;2 - ROTA2;5;9;5;MANTER;5;1 VISITA
73329;2,166666667;1037,823077;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;IRANI;ALTO IRANI;RUA MONGE JOAO MARIA;-27,01586;-51,88068;2 - ROTA2;5;9;29;TRANSFERIR (Absorção);5;2 VISITAS
11970;1,833333333;195,5418182;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;VISTA ALEGRE;ANITA GARIBALDI,1015;-27,22224;-52,02549;2 - ROTA2;5;10;5;MANTER;5;1 VISITA
80082;0,5;125,3866667;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;IRANI;SANTO MARCON;10A AVENIDA AVENIDA VALDECIR ANGELO ZAMPIERI;-27,0284;-51,91223;2 - ROTA2;5;10;29;TRANSFERIR (Absorção);5;1 VISITA
66881;2;70,695;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;RUA PREFEITO DOMINGOS MACHADO DE LIMA;-27,22926;-52,02725;2 - ROTA2;5;11;5;MANTER;5;1 VISITA
12085;1,5;289,4844444;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CENTRO;DOMINGOS MACHADO DE LIMA,427;-27,22963;-52,0272;2 - ROTA2;5;12;5;MANTER;5;1 VISITA
78473;2;114,5708333;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;IRANI;ALTO IRANI;RUA MONGE JOAO MARIA;-27,01692;-51,88156;2 - ROTA2;5;12;29;TRANSFERIR (Absorção);5;1 VISITA
11971;1,833333333;142,7645455;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;VISTA ALEGRE;MARIO DALFOVO,33;-27,22275;-52,02544;2 - ROTA2;5;13;5;MANTER;5;1 VISITA
76991;1,833333333;587,8745455;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;IRANI;ALTO IRANI;RUA MONGE JOAO MARIA;-27,02397;-51,88489;2 - ROTA2;5;13;29;TRANSFERIR (Absorção);5;2 VISITAS
78382;1,833333333;129,8936364;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;CRISTAL;RUA 29 DE JULHO;-27,24171;-52,046;2 - ROTA2;5;14;5;MANTER;5;1 VISITA
75250;1,833333333;966,4918182;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;SÃO CRISTÓVÃO;RUA TANCREDO DE ALMEIDA NEVES;-27,22584;-51,95553;2 - ROTA2;5;15;5;MANTER;5;2 VISITAS
72603;0,833333333;246,452;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;IRANI;CENTRO;AVENIDA GOVERNADOR IVO SILVEIRA;-27,02384;-51,89595;2 - ROTA2;5;15;29;TRANSFERIR (Absorção);5;1 VISITA
62897;1,333333333;95,55;MEIO.OESTE;5 - ROTA 05 - GILIARD DA ROSA;CONCÓRDIA;BAIRRO DOS INDUSTRIARIOS;PREFEITO JOSÉ DE CASTRO;-27,2285;-52,01972;2 - ROTA2;5;16;5;MANTER;5;1 VISITA
3880;0,666666667;2353,57;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;RIO DO CAMPO;CENTRO;RUA: 29 DE DEZEMBRO;-26,94829;-50,14212;1 - ROTA1;5;4;6;MANTER;6;2 VISITAS
3901;1,833333333;1225,039091;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;RIO DO CAMPO;SEDE;R 29 DE DEZEMBRO,517;-26,94586;-50,13961;1 - ROTA1;5;10;6;MANTER;6;2 VISITAS
3955;1,833333333;321,6754545;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;RIO DO CAMPO;CENTRO;R 29 DE DEZEMBRO,S/N;-26,94805;-50,14141;1 - ROTA1;5;6;6;MANTER;6;1 VISITA
3967;0,833333333;614,98;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;CENTRO;CORONEL FEDDERSEN;-27,11589;-49,99306;1 - ROTA1;4;27;6;MANTER;6;2 VISITAS
3985;2;768,2475;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;RIO DO CAMPO;CENTRO;AV TIRADENTES,S/N;-26,94488;-50,14208;1 - ROTA1;6;1;6;MANTER;6;2 VISITAS
4538;1;185,5783333;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;RIO DO CAMPO;CENTRO;R 29 DE DEZEMBRO,S/N;-26,94813;-50,14243;1 - ROTA1;5;5;6;MANTER;6;1 VISITA
4676;1,166666667;82,97428571;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;CENTRO;CORONEL FEDOERSEN,1649;-27,11675;-50,00067;2 - ROTA2;3;3;6;MANTER;6;1 VISITA
4935;2,166666667;405,6;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;SANTA TEREZINHA;CENTRO;R BRUNO PIECZARKA,817;-26,77965;-50,00601;1 - ROTA1;2;5;6;MANTER;6;2 VISITAS
5014;1,833333333;452,4436364;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;PASSO MANSO;RODOVIA SC 423,S/N;-27,04914;-50,11392;1 - ROTA1;5;2;6;MANTER;6;2 VISITAS
5059;1,666666667;501,266;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;CENTRO;CORONEL FEDDERSEN,S/N;-27,11574;-50,01464;1 - ROTA1;4;13;6;MANTER;6;2 VISITAS
5094;1,333333333;467,52;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;CENTRO;CORONEL FEDDERSEN,558;-27,11652;-50,01156;2 - ROTA2;2;16;6;MANTER;6;2 VISITAS
5145;2,5;560,666;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;SANTA TEREZINHA;CENTRO;BRUNO PIECZARKA,1340;-26,781;-50,00576;1 - ROTA1;2;3;6;MANTER;6;2 VISITAS
5171;1,166666667;269,4957143;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;RIO DO CAMPO;CENTRO;R 29 DE DEZEMBRO,518;-26,94636;-50,14019;1 - ROTA1;5;11;6;MANTER;6;1 VISITA
5411;1;449,9016667;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;SEMINARIO;JOAO BORTOLI;-27,11752;-50,01302;1 - ROTA1;4;14;6;MANTER;6;2 VISITAS
5412;1,333333333;329,84125;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;VICTOR KONDER;RUA VICTOR KONDER,830;-27,11491;-50,00285;2 - ROTA2;4;2;6;MANTER;6;1 VISITA
5440;0,666666667;143,2975;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;RIO DO CAMPO;CENTRO;29 DE DEZEMBRO,404;-26,94771;-50,14149;1 - ROTA1;5;7;6;MANTER;6;1 VISITA
5486;1;576,0033333;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;SANTA TEREZINHA;CENTRO;BRUNO PICZARKA;-26,77692;-50,00684;1 - ROTA1;2;18;6;MANTER;6;2 VISITAS
5513;1,666666667;101,762;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;PASSO MANSO;R BATISTA FONTANIVE,984;-27,04936;-50,11368;1 - ROTA1;5;3;6;MANTER;6;1 VISITA
5741;2,666666667;1053,133125;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;SALETE;CENTRO;LUIZ BERTOLI,392;-26,98338;-50,00713;2 - ROTA2;5;6;6;MANTER;6;2 VISITAS
6085;0,666666667;150,1525;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;SEMINARIO;RUA ROBERTO MAYER,86;-27,11707;-50,0184;1 - ROTA1;4;17;6;MANTER;6;1 VISITA
6127;0,666666667;712,0575;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;CENTRO;RUA WALTER SCHMITZ,36;-27,11695;-50,00486;2 - ROTA2;4;13;6;MANTER;6;2 VISITAS
6219;0,666666667;217,2275;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;CENTRO;RUA CORONEL FEDDERSEN,511;-27,11632;-50,01151;1 - ROTA1;4;12;6;MANTER;6;1 VISITA
6571;1,333333333;84,3375;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;CENTRO;CORONEL FEDDERSEN,1513;-27,1179;-50,00469;2 - ROTA2;4;5;6;MANTER;6;1 VISITA
6625;2,166666667;907,0623077;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;SALETE;CENTRO;ESPIRITO SANTO;-26,97917;-50,00494;2 - ROTA2;5;3;6;MANTER;6;2 VISITAS
13485;0,5;120,3233333;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;POUSO REDONDO;CENTRO;TAIO;-27,25631;-49,93792;1 - ROTA1;4;11;6;MANTER;6;1 VISITA
16462;2,166666667;115,9584615;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;CENTRO;CORONEL FEDDERSEN,1787-SL 01;-27,11646;-49,99923;2 - ROTA2;3;1;6;MANTER;6;1 VISITA
16742;1,833333333;591,8045455;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;SALETE;CENTRO;RUA VX DE NOVENBRO;-26,97654;-50,00035;2 - ROTA2;6;1;6;MANTER;6;2 VISITAS
17621;1,333333333;210,01125;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;CENTRO;CEL FEDDERSEN,542;-27,11622;-50,01206;1 - ROTA1;4;20;6;MANTER;6;1 VISITA
17623;1,166666667;712,1157143;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;SALETE;CENTRO;DO SATUARIO,261-SL 01;-26,97864;-50,00224;2 - ROTA2;6;9;6;MANTER;6;2 VISITAS
17636;0,666666667;207,4175;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;SALETE;CENTRO;XV DE NOVEMBRO,16-SL A;-26,97724;-50,0042;2 - ROTA2;5;22;6;MANTER;6;1 VISITA
17638;1,666666667;98,706;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;SALETE;CENTRO;SANTA CATARINA,103;-26,97779;-50,00346;2 - ROTA2;5;19;6;MANTER;6;1 VISITA
17642;1;262,6216667;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;SALETE;SCHREIBER;GERMANO NIEHUES,780;-26,98623;-50,01197;2 - ROTA2;6;18;6;MANTER;6;1 VISITA
17720;0,666666667;820,2125;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;VICTOR KONDER;VICTOR KONDER,531;-27,11497;-50,00015;2 - ROTA2;4;21;6;MANTER;6;2 VISITAS
17721;0,5;103,96;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;PADRE EDUARDO;FRITZ FRESCHA,5;-27,121;-49,99722;2 - ROTA2;3;12;6;MANTER;6;1 VISITA
17745;2;226,3141667;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;TAIÓ;CENTRO;CEL FEDDERSEN,1371;-27,11802;-50,00066;2 - ROTA2;3;6;6;MANTER;6;1 VISITA
17874;0,833333333;83,474;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;RIO DO CAMPO;CENTRO;RUA 29 DE DEZEMBRO,670-SL;-26,94536;-50,13875;1 - ROTA1;6;13;6;MANTER;6;1 VISITA
17876;1,666666667;131,789;LESTE;6 - ROTA 06 - GABRIEL PIRES DE MORAES;SANTA TEREZINHA;CENTRO;BRUNO PIECZARKA,1341;-26,78536;-50,00718;1 - ROTA1;2;2;6;MANTER;6;1 VISITA
